id,title,category,subcategory,platform,organizer_name,organizer_type,beneficiary,location_city,location_state,funds_required,funds_raised,funding_percentage,campaign_start_date,campaign_age_days,is_fraudulent,fraud_score,risk_level,verification_status,features
4a3d4cbc-44e3-478a-9f59-4ccf08d9adde,Disability Support Initiative for Underprivileged,Social Causes,Disability Support,Ketto,Delhi Public Service Society,individual,Disability Support beneficiaries,Ghaziabad,Uttarakhand,262622,126286,48.09,2025-02-22,164,False,0.0,low,verified,"{'category': 'Social Causes', 'subcategory': 'Disability Support', 'platform': 'Ketto', 'campaign_age_days': 164, 'funding_percentage': 48.08689930941111, 'funds_required': 262622, 'funds_raised': 126286, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
84f8ab40-4b1f-4a32-a098-5d593a2e64fd,Digital Learning Support for Underprivileged Children,Education,Digital Learning,Social For Action,Rajkot Learning Foundation,individual,Digital Learning beneficiaries,Chennai,Jharkhand,628856,541435,86.1,2025-06-22,44,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Digital Learning', 'platform': 'Social For Action', 'campaign_age_days': 44, 'funding_percentage': 86.09849252629841, 'funds_required': 628856, 'funds_raised': 541435, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
8c574063-e17d-4d27-91a2-56a81972625b,Student Scholarships Support for Government School,Education,Student Scholarships,Milaap,Jodhpur Education Development Trust,organization,Student Scholarships beneficiaries,Ahmedabad,Tamil Nadu,973064,724700,74.48,2024-11-28,250,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Student Scholarships', 'platform': 'Milaap', 'campaign_age_days': 250, 'funding_percentage': 74.47614404051455, 'funds_required': 973064, 'funds_raised': 724700, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
ba47a4b2-6743-4370-bc3b-5b59ee172f6d,Poverty Alleviation Initiative for Community,Social Causes,Poverty Alleviation,ImpactGuru,Pune Development Initiative,organization,Poverty Alleviation beneficiaries,Nashik,Nagaland,544238,181988,33.44,2024-08-17,353,False,0.0,low,verified,"{'category': 'Social Causes', 'subcategory': 'Poverty Alleviation', 'platform': 'ImpactGuru', 'campaign_age_days': 353, 'funding_percentage': 33.4390804196951, 'funds_required': 544238, 'funds_raised': 181988, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
bbad564b-54cb-4037-9dfe-93dbd47ea5e4,Innovation Projects Initiative for Rural Area,Technology,Innovation Projects,Donatekart,Visakhapatnam Development Initiative,individual,Innovation Projects beneficiaries,Gwalior,Nagaland,185406,93812,50.6,2024-12-07,241,False,0.0,low,verified,"{'category': 'Technology', 'subcategory': 'Innovation Projects', 'platform': 'Donatekart', 'campaign_age_days': 241, 'funding_percentage': 50.598165435092156, 'funds_required': 185406, 'funds_raised': 93812, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
4fbefc26-154f-4eb5-9c10-72859d80e2d1,Pet Medical - Help Injured Pets,Animal Welfare,Pet Medical,ImpactGuru,Thane Pet Welfare Foundation,organization,Pet Medical beneficiaries,Hubli-Dharwad,Gujarat,145327,108003,74.32,2024-09-25,314,False,0.0,low,verified,"{'category': 'Animal Welfare', 'subcategory': 'Pet Medical', 'platform': 'ImpactGuru', 'campaign_age_days': 314, 'funding_percentage': 74.31751835550148, 'funds_required': 145327, 'funds_raised': 108003, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
a893779f-4b16-4f39-bcfd-9302f5789129,Digital Learning Support for Government School,Education,Digital Learning,Social For Action,Thane Education Development Trust,individual,Digital Learning beneficiaries,Kanpur,Rajasthan,437566,152691,34.9,2025-03-18,140,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Digital Learning', 'platform': 'Social For Action', 'campaign_age_days': 140, 'funding_percentage': 34.89571447339378, 'funds_required': 437566, 'funds_raised': 152691, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
6bb2638a-2594-4298-ad49-2bcf3e927205,Life-saving Help Save - Accident Recovery Needed,Medical,Accident Recovery,ImpactGuru,Quick Foundation,individual,Accident Recovery beneficiaries,Kalyan-Dombivali,Madhya Pradesh,1686904,177486,10.52,2024-12-25,223,True,1.0,high,pending,"{'category': 'Medical', 'subcategory': 'Accident Recovery', 'platform': 'ImpactGuru', 'campaign_age_days': 223, 'funding_percentage': 10.521428309362115, 'funds_required': 1686904, 'funds_raised': 177486, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': True, 'has_contact_info': False, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': True, 'minimal_updates': False, 'unclear_fund_usage': True, 'no_previous_campaigns': False}"
899ae904-553f-416b-ab8f-da94b1306072,Critical Support Needed for Fire Relief,Disaster Relief,Fire Relief,Donatekart,Supreme Foundation,individual,Fire Relief beneficiaries,Ludhiana,Jammu and Kashmir,3648314,498275,13.66,2025-03-29,129,True,1.0,high,pending,"{'category': 'Disaster Relief', 'subcategory': 'Fire Relief', 'platform': 'Donatekart', 'campaign_age_days': 129, 'funding_percentage': 13.657700155363761, 'funds_required': 3648314, 'funds_raised': 498275, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': True, 'has_clear_beneficiary': False, 'has_contact_info': False, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': True, 'has_duplicate_content': False, 'limited_social_proof': True, 'minimal_updates': True, 'unclear_fund_usage': False, 'no_previous_campaigns': True}"
664072aa-f71d-4478-8692-753ae1fbe0fc,Child Welfare Initiative for Rural Area,Social Causes,Child Welfare,Fueladream,Bangalore Development Initiative,individual,Child Welfare beneficiaries,Aurangabad,Ladakh,152757,32460,21.25,2024-12-13,235,False,0.0,low,verified,"{'category': 'Social Causes', 'subcategory': 'Child Welfare', 'platform': 'Fueladream', 'campaign_age_days': 235, 'funding_percentage': 21.249669605392697, 'funds_required': 152757, 'funds_raised': 32460, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
e2462a08-6bf2-42e4-8a65-0cfac3468cc9,Desperate Support Needed for Earthquake Recovery,Disaster Relief,Earthquake Recovery,Fueladream,Global Trust,individual,Earthquake Recovery beneficiaries,Kota,Gujarat,2232919,247293,11.07,2025-04-13,114,True,1.0,high,pending,"{'category': 'Disaster Relief', 'subcategory': 'Earthquake Recovery', 'platform': 'Fueladream', 'campaign_age_days': 114, 'funding_percentage': 11.074880645146173, 'funds_required': 2232919, 'funds_raised': 247293, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': False, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': True, 'minimal_updates': True, 'unclear_fund_usage': True, 'no_previous_campaigns': True}"
d93fded5-542d-4b30-90e8-dfa86d778eab,Flood Relief Initiative for Underprivileged,Disaster Relief,Flood Relief,Donatekart,Agra Public Service Society,individual,Flood Relief beneficiaries,Kanpur,Mizoram,2788736,382456,13.71,2025-04-24,103,False,0.0,low,pending,"{'category': 'Disaster Relief', 'subcategory': 'Flood Relief', 'platform': 'Donatekart', 'campaign_age_days': 103, 'funding_percentage': 13.714341282079896, 'funds_required': 2788736, 'funds_raised': 382456, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
ba438fdf-f4e3-469e-923a-c4a864591637,Drought Relief Initiative for Underprivileged,Disaster Relief,Drought Relief,INDIAdonates,Nagpur Public Service Society,individual,Drought Relief beneficiaries,Nashik,Uttar Pradesh,4657994,3205651,68.82,2024-09-29,310,False,0.0,low,verified,"{'category': 'Disaster Relief', 'subcategory': 'Drought Relief', 'platform': 'INDIAdonates', 'campaign_age_days': 310, 'funding_percentage': 68.82043387915152, 'funds_required': 4657994, 'funds_raised': 3205651, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
6418821e-7195-4e2e-884b-9dbe4d5d349a,Support Accident Recovery for Young Patient,Medical,Accident Recovery,Fueladream,Lucknow Patient Care Foundation,organization,Accident Recovery beneficiaries,Nashik,Tripura,1779451,340820,19.15,2025-03-14,144,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Accident Recovery', 'platform': 'Fueladream', 'campaign_age_days': 144, 'funding_percentage': 19.153152063204725, 'funds_required': 1779451, 'funds_raised': 340820, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
b19ab43b-f697-49ef-8bbb-1814f3cce168,Critical Support Needed for Animal Rescue,Animal Welfare,Animal Rescue,ImpactGuru,Quick Initiative,organization,Animal Rescue beneficiaries,Nagpur,Sikkim,1316844,146088,11.09,2024-09-30,309,True,0.7,high,pending,"{'category': 'Animal Welfare', 'subcategory': 'Animal Rescue', 'platform': 'ImpactGuru', 'campaign_age_days': 309, 'funding_percentage': 11.093856837654789, 'funds_required': 1316844, 'funds_raised': 146088, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': True, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': True}"
